Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0015762	adi2mcaRNA14205_R4	
OG0015763	adi2mcaRNA14205_R5	
OG0015764	adi2mcaRNA14213_R4	
OG0015765	adi2mcaRNA14213_R7	
OG0015766	adi2mcaRNA14213_R8	
OG0015767	adi2mcaRNA14220_R5	
OG0015768	adi2mcaRNA14223_R3	
OG0015769	adi2mcaRNA14223_R7	
OG0015770	adi2mcaRNA14264_R0	
OG0015771	adi2mcaRNA14314_R1	
OG0015772	adi2mcaRNA14314_R2	
OG0015773	adi2mcaRNA14314_R6	
OG0015774	adi2mcaRNA14314_R7	
OG0015775	adi2mcaRNA14314_R9	
OG0015776	adi2mcaRNA14326_R5	
OG0015777	adi2mcaRNA14336_R3	
OG0015778	adi2mcaRNA14342_R0	
OG0015779	adi2mcaRNA14342_R1	
OG0015780	adi2mcaRNA14342_R2	
OG0015781	adi2mcaRNA14342_R6	
OG0015782	adi2mcaRNA14342_R7	
OG0015783	adi2mcaRNA14342_R8	
OG0015784	adi2mcaRNA14346_R1	
OG0015785	adi2mcaRNA14348_R7	
OG0015786	adi2mcaRNA14362_R4	
OG0015787	adi2mcaRNA14379_R0	
OG0015788	adi2mcaRNA14388_R1	
OG0015789	adi2mcaRNA14391_R0	
OG0015790	adi2mcaRNA14405_R3	
OG0015791	adi2mcaRNA14414_R7	
OG0015792	adi2mcaRNA14416_R4	
OG0015793	adi2mcaRNA14419_R4	
OG0015794	adi2mcaRNA14419_R8	
OG0015795	adi2mcaRNA14437_R2	
OG0015796	adi2mcaRNA14437_R3	
OG0015797	adi2mcaRNA14447_R4	
OG0015798	adi2mcaRNA14447_R5	
OG0015799	adi2mcaRNA14447_R6	
OG0015800	adi2mcaRNA14447_R8	
OG0015801	adi2mcaRNA14447_R9	
OG0015802	adi2mcaRNA14456_R7	
OG0015803	adi2mcaRNA14457_R1	
OG0015804	adi2mcaRNA14457_R2	
OG0015805	adi2mcaRNA14468_R0	
OG0015806	adi2mcaRNA14468_R1	
OG0015807	adi2mcaRNA14468_R2	
OG0015808	adi2mcaRNA1446_R1	
OG0015809	adi2mcaRNA1446_R3	
OG0015810	adi2mcaRNA14488_R0	
OG0015811	adi2mcaRNA1448_R2	
OG0015812	adi2mcaRNA1448_R7	
OG0015813	adi2mcaRNA14492_R4	
OG0015814	adi2mcaRNA14496_R0	
OG0015815	adi2mcaRNA14496_R1	
OG0015816	adi2mcaRNA14499_R3	
OG0015817	adi2mcaRNA14500_R3	
OG0015818	adi2mcaRNA14500_R9	
OG0015819	adi2mcaRNA14505_R1	
OG0015820	adi2mcaRNA14505_R2	
OG0015821	adi2mcaRNA14505_R3	
OG0015822	adi2mcaRNA14505_R5	
OG0015823	adi2mcaRNA14505_R7	
OG0015824	adi2mcaRNA14505_R8	
OG0015825	adi2mcaRNA14540_R6	
OG0015826	adi2mcaRNA14540_R7	
OG0015827	adi2mcaRNA14542_R1	
OG0015828	adi2mcaRNA14545_R2	
OG0015829	adi2mcaRNA14546_R4	
OG0015830	adi2mcaRNA14546_R5	
OG0015831	adi2mcaRNA14548_R3	
OG0015832	adi2mcaRNA14548_R4	
OG0015833	adi2mcaRNA14552_R2	
OG0015834	adi2mcaRNA14552_R6	
OG0015835	adi2mcaRNA14553_R3	
OG0015836	adi2mcaRNA14553_R4	
OG0015837	adi2mcaRNA14553_R5	
OG0015838	adi2mcaRNA14553_R6	
OG0015839	adi2mcaRNA14553_R8	
OG0015840	adi2mcaRNA14554_R0	
OG0015841	adi2mcaRNA14554_R1	
OG0015842	adi2mcaRNA14554_R2	
OG0015843	adi2mcaRNA14554_R4	
OG0015844	adi2mcaRNA14554_R6	
OG0015845	adi2mcaRNA14554_R8	
OG0015846	adi2mcaRNA14554_R9	
OG0015847	adi2mcaRNA14558_R0	
OG0015848	adi2mcaRNA14558_R2	
OG0015849	adi2mcaRNA14567_R4	
OG0015850	adi2mcaRNA14567_R5	
OG0015851	adi2mcaRNA14575_R2	
OG0015852	adi2mcaRNA14579_R0	
OG0015853	adi2mcaRNA14579_R3	
OG0015854	adi2mcaRNA14579_R4	
OG0015855	adi2mcaRNA14579_R5	
OG0015856	adi2mcaRNA14583_R1	
OG0015857	adi2mcaRNA14583_R5	
OG0015858	adi2mcaRNA14583_R7	
OG0015859	adi2mcaRNA14583_R8	
OG0015860	adi2mcaRNA14584_R0	
OG0015861	adi2mcaRNA14585_R0	
OG0015862	adi2mcaRNA14585_R1	
OG0015863	adi2mcaRNA14585_R2	
OG0015864	adi2mcaRNA14585_R6	
OG0015865	adi2mcaRNA14585_R8	
OG0015866	adi2mcaRNA14585_R9	
OG0015867	adi2mcaRNA14600_R0	
OG0015868	adi2mcaRNA14600_R1	
OG0015869	adi2mcaRNA14600_R2	
OG0015870	adi2mcaRNA14602_R5	
OG0015871	adi2mcaRNA14604_R2	
OG0015872	adi2mcaRNA14608_R5	
OG0015873	adi2mcaRNA14610_R4	
OG0015874	adi2mcaRNA14611_R5	
OG0015875	adi2mcaRNA14618_R3	
OG0015876	adi2mcaRNA14618_R4	
OG0015877	adi2mcaRNA14618_R6	
OG0015878	adi2mcaRNA14618_R7	
OG0015879	adi2mcaRNA14647_R2	
OG0015880	adi2mcaRNA14647_R7	
OG0015881	adi2mcaRNA14649_R5	
OG0015882	adi2mcaRNA14652_R7	
OG0015883	adi2mcaRNA14655_R2	
OG0015884	adi2mcaRNA14662_R8	
OG0015885	adi2mcaRNA14666_R4	
OG0015886	adi2mcaRNA14666_R7	
OG0015887	adi2mcaRNA14667_R4	
OG0015888	adi2mcaRNA14686_R0	
OG0015889	adi2mcaRNA14715_R1	
OG0015890	adi2mcaRNA14715_R2	
OG0015891	adi2mcaRNA14743_R5	
OG0015892	adi2mcaRNA14762_R5	
OG0015893	adi2mcaRNA14789_R0	
OG0015894	adi2mcaRNA1478_R5	
OG0015895	adi2mcaRNA14792_R0	
OG0015896	adi2mcaRNA14792_R1	
OG0015897	adi2mcaRNA14845_R1	
OG0015898	adi2mcaRNA14862_R2	
OG0015899	adi2mcaRNA14862_R7	
OG0015900	adi2mcaRNA14862_R8	
OG0015901	adi2mcaRNA14863_R9	
OG0015902	adi2mcaRNA14956_R0	
OG0015903	adi2mcaRNA14963_R0	
OG0015904	adi2mcaRNA14966_R7	
OG0015905	adi2mcaRNA14969_R1	
OG0015906	adi2mcaRNA14971_R6	
OG0015907	adi2mcaRNA14977_R2	
OG0015908	adi2mcaRNA14978_R3	
OG0015909	adi2mcaRNA14978_R5	
OG0015910	adi2mcaRNA14981_R8	
OG0015911	adi2mcaRNA14981_R9	
OG0015912	adi2mcaRNA14993_R0	
OG0015913	adi2mcaRNA15002_R0	
OG0015914	adi2mcaRNA15002_R2	
OG0015915	adi2mcaRNA15003_R8	
OG0015916	adi2mcaRNA15011_R0	
OG0015917	adi2mcaRNA15011_R3	
OG0015918	adi2mcaRNA15011_R4	
OG0015919	adi2mcaRNA15011_R5	
OG0015920	adi2mcaRNA15011_R8	
OG0015921	adi2mcaRNA15011_R9	
OG0015922	adi2mcaRNA15014_R4	
OG0015923	adi2mcaRNA15014_R6	
OG0015924	adi2mcaRNA15014_R7	
OG0015925	adi2mcaRNA15014_R9	
OG0015926	adi2mcaRNA15015_R2	
OG0015927	adi2mcaRNA15015_R3	
OG0015928	adi2mcaRNA15024_R2	
OG0015929	adi2mcaRNA15057_R4	
OG0015930	adi2mcaRNA15058_R0	
OG0015931	adi2mcaRNA15058_R2	
OG0015932	adi2mcaRNA15064_R5	
OG0015933	adi2mcaRNA15065_R0	
OG0015934	adi2mcaRNA15065_R1	
OG0015935	adi2mcaRNA15067_R0	
OG0015936	adi2mcaRNA15067_R1	
OG0015937	adi2mcaRNA15102_R0	
OG0015938	adi2mcaRNA15104_R1	
OG0015939	adi2mcaRNA15149_R1	
OG0015940	adi2mcaRNA15171_R9	
OG0015941	adi2mcaRNA15172_R0	
OG0015942	adi2mcaRNA15172_R1	
OG0015943	adi2mcaRNA15196_R4	
OG0015944	adi2mcaRNA15198_R4	
OG0015945	adi2mcaRNA15211_R6	
OG0015946	adi2mcaRNA1523_R1	
OG0015947	adi2mcaRNA1525_R0	
OG0015948	adi2mcaRNA15275_R1	
OG0015949	adi2mcaRNA15277_R2	
OG0015950	adi2mcaRNA15277_R5	
OG0015951	adi2mcaRNA15277_R8	
OG0015952	adi2mcaRNA15278_R2	
OG0015953	adi2mcaRNA1527_R3	
OG0015954	adi2mcaRNA15282_R0	
OG0015955	adi2mcaRNA1528_R0	
OG0015956	adi2mcaRNA1528_R3	
OG0015957	adi2mcaRNA1528_R6	
OG0015958	adi2mcaRNA1528_R7	
OG0015959	adi2mcaRNA1528_R8	
OG0015960	adi2mcaRNA15292_R1	
OG0015961	adi2mcaRNA15294_R8	
OG0015962	adi2mcaRNA1529_R3	
OG0015963	adi2mcaRNA15318_R2	
OG0015964	adi2mcaRNA15322_R1	
OG0015965	adi2mcaRNA15355_R8	
OG0015966	adi2mcaRNA15356_R0	
OG0015967	adi2mcaRNA15357_R5	
OG0015968	adi2mcaRNA15358_R5	
OG0015969	adi2mcaRNA15359_R3	
OG0015970	adi2mcaRNA15360_R1	
OG0015971	adi2mcaRNA15361_R4	
OG0015972	adi2mcaRNA15369_R1	
OG0015973	adi2mcaRNA15369_R3	
OG0015974	adi2mcaRNA15369_R5	
OG0015975	adi2mcaRNA15369_R6	
OG0015976	adi2mcaRNA1536_R0	
OG0015977	adi2mcaRNA1536_R4	
OG0015978	adi2mcaRNA1536_R5	
OG0015979	adi2mcaRNA1536_R6	
OG0015980	adi2mcaRNA1536_R9	
OG0015981	adi2mcaRNA15389_R2	
OG0015982	adi2mcaRNA15396_R1	
OG0015983	adi2mcaRNA15396_R2	
OG0015984	adi2mcaRNA15396_R3	
OG0015985	adi2mcaRNA15396_R5	
OG0015986	adi2mcaRNA15396_R9	
OG0015987	adi2mcaRNA15408_R0	
OG0015988	adi2mcaRNA15408_R1	
OG0015989	adi2mcaRNA15408_R2	
OG0015990	adi2mcaRNA15410_R3	
OG0015991	adi2mcaRNA15410_R4	
OG0015992	adi2mcaRNA15413_R1	
OG0015993	adi2mcaRNA15413_R8	
OG0015994	adi2mcaRNA1541_R0	
OG0015995	adi2mcaRNA1541_R1	
OG0015996	adi2mcaRNA1541_R2	
OG0015997	adi2mcaRNA1541_R3	
OG0015998	adi2mcaRNA1541_R4	
OG0015999	adi2mcaRNA1541_R6	
OG0016000	adi2mcaRNA1541_R9	
OG0016001	adi2mcaRNA1543_R0	
OG0016002	adi2mcaRNA1543_R1	
OG0016003	adi2mcaRNA1543_R3	
OG0016004	adi2mcaRNA1543_R4	
OG0016005	adi2mcaRNA1543_R5	
OG0016006	adi2mcaRNA1544_R1	
OG0016007	adi2mcaRNA15452_R1	
OG0016008	adi2mcaRNA15470_R0	
OG0016009	adi2mcaRNA15470_R2	
OG0016010	adi2mcaRNA15470_R4	
OG0016011	adi2mcaRNA15472_R0	
OG0016012	adi2mcaRNA15472_R1	
OG0016013	adi2mcaRNA15472_R4	
OG0016014	adi2mcaRNA15472_R5	
OG0016015	adi2mcaRNA15472_R6	
OG0016016	adi2mcaRNA15472_R9	
OG0016017	adi2mcaRNA15474_R0	
OG0016018	adi2mcaRNA15474_R4	
OG0016019	adi2mcaRNA15474_R5	
OG0016020	adi2mcaRNA15474_R6	
OG0016021	adi2mcaRNA15474_R7	
OG0016022	adi2mcaRNA15474_R9	
OG0016023	adi2mcaRNA15478_R0	
OG0016024	adi2mcaRNA15479_R0	
OG0016025	adi2mcaRNA15480_R0	
OG0016026	adi2mcaRNA15480_R1	
OG0016027	adi2mcaRNA15480_R2	
OG0016028	adi2mcaRNA15480_R3	
OG0016029	adi2mcaRNA15480_R5	
OG0016030	adi2mcaRNA15481_R3	
OG0016031	adi2mcaRNA15523_R9	
OG0016032	adi2mcaRNA15535_R9	
OG0016033	adi2mcaRNA15536_R0	
OG0016034	adi2mcaRNA15536_R2	
OG0016035	adi2mcaRNA15536_R4	
OG0016036	adi2mcaRNA15536_R5	
OG0016037	adi2mcaRNA15536_R6	
OG0016038	adi2mcaRNA15557_R0	
OG0016039	adi2mcaRNA15557_R3	
OG0016040	adi2mcaRNA15557_R4	
OG0016041	adi2mcaRNA15557_R5	
OG0016042	adi2mcaRNA15557_R7	
OG0016043	adi2mcaRNA15585_R8	
OG0016044	adi2mcaRNA15601_R0	
OG0016045	adi2mcaRNA15602_R0	
OG0016046	adi2mcaRNA1560_R0	
OG0016047	adi2mcaRNA1560_R1	
OG0016048	adi2mcaRNA1560_R4	
OG0016049	adi2mcaRNA1560_R5	
OG0016050	adi2mcaRNA1560_R6	
OG0016051	adi2mcaRNA1560_R7	
OG0016052	adi2mcaRNA1560_R9	
OG0016053	adi2mcaRNA15616_R1	
OG0016054	adi2mcaRNA15616_R8	
OG0016055	adi2mcaRNA15624_R0	
OG0016056	adi2mcaRNA15638_R1	
OG0016057	adi2mcaRNA15661_R2	
OG0016058	adi2mcaRNA15662_R7	
OG0016059	adi2mcaRNA15662_R9	
OG0016060	adi2mcaRNA15663_R7	
OG0016061	adi2mcaRNA15668_R1	
OG0016062	adi2mcaRNA15668_R2	
OG0016063	adi2mcaRNA15668_R4	
OG0016064	adi2mcaRNA15668_R5	
OG0016065	adi2mcaRNA15668_R7	
OG0016066	adi2mcaRNA15668_R8	
OG0016067	adi2mcaRNA15672_R0	
OG0016068	adi2mcaRNA15672_R8	
OG0016069	adi2mcaRNA15677_R2	
OG0016070	adi2mcaRNA15677_R3	
OG0016071	adi2mcaRNA15677_R4	
OG0016072	adi2mcaRNA15677_R5	
OG0016073	adi2mcaRNA15678_R2	
OG0016074	adi2mcaRNA15683_R0	
OG0016075	adi2mcaRNA1568_R4	
OG0016076	adi2mcaRNA1571_R3	
OG0016077	adi2mcaRNA1571_R4	
OG0016078	adi2mcaRNA1571_R6	
OG0016079	adi2mcaRNA15751_R0	
OG0016080	adi2mcaRNA1575_R4	
OG0016081	adi2mcaRNA1575_R7	
OG0016082	adi2mcaRNA1577_R1	
OG0016083	adi2mcaRNA1577_R2	
OG0016084	adi2mcaRNA1577_R8	
OG0016085	adi2mcaRNA1577_R9	
OG0016086	adi2mcaRNA15798_R3	
OG0016087	adi2mcaRNA15798_R9	
OG0016088	adi2mcaRNA15837_R0	
OG0016089	adi2mcaRNA15837_R2	
OG0016090	adi2mcaRNA15837_R7	
OG0016091	adi2mcaRNA15837_R9	
OG0016092	adi2mcaRNA15856_R0	
OG0016093	adi2mcaRNA15856_R2	
OG0016094	adi2mcaRNA15856_R3	
OG0016095	adi2mcaRNA15856_R4	
OG0016096	adi2mcaRNA15856_R5	
OG0016097	adi2mcaRNA15856_R8	
OG0016098	adi2mcaRNA15856_R9	
OG0016099	adi2mcaRNA15877_R4	
OG0016100	adi2mcaRNA1589_R1	
OG0016101	adi2mcaRNA1589_R2	
OG0016102	adi2mcaRNA1589_R3	
OG0016103	adi2mcaRNA1589_R5	
OG0016104	adi2mcaRNA1589_R6	
OG0016105	adi2mcaRNA1589_R7	
OG0016106	adi2mcaRNA1589_R8	
OG0016107	adi2mcaRNA1589_R9	
OG0016108	adi2mcaRNA15979_R1	
OG0016109	adi2mcaRNA15979_R7	
OG0016110	adi2mcaRNA1598_R7	
OG0016111	adi2mcaRNA1598_R8	
OG0016112	adi2mcaRNA16018_R5	
OG0016113	adi2mcaRNA16018_R8	
OG0016114	adi2mcaRNA16025_R0	
OG0016115	adi2mcaRNA16025_R8	
OG0016116	adi2mcaRNA16028_R2	
OG0016117	adi2mcaRNA16044_R0	
OG0016118	adi2mcaRNA16044_R7	
OG0016119	adi2mcaRNA1606_R1	
OG0016120	adi2mcaRNA16102_R4	
OG0016121	adi2mcaRNA16105_R0	
OG0016122	adi2mcaRNA16105_R1	
OG0016123	adi2mcaRNA16107_R2	
OG0016124	adi2mcaRNA1610_R0	
OG0016125	adi2mcaRNA16111_R5	
OG0016126	adi2mcaRNA16111_R7	
OG0016127	adi2mcaRNA16122_R0	
OG0016128	adi2mcaRNA16122_R3	
OG0016129	adi2mcaRNA16125_R0	
OG0016130	adi2mcaRNA16127_R7	
OG0016131	adi2mcaRNA16130_R0	
OG0016132	adi2mcaRNA16131_R0	
OG0016133	adi2mcaRNA16131_R1	
OG0016134	adi2mcaRNA16134_R1	
OG0016135	adi2mcaRNA16135_R2	
OG0016136	adi2mcaRNA16138_R4	
OG0016137	adi2mcaRNA16153_R1	
OG0016138	adi2mcaRNA16178_R1	
OG0016139	adi2mcaRNA16184_R0	
OG0016140	adi2mcaRNA16184_R1	
OG0016141	adi2mcaRNA161_R8	
OG0016142	adi2mcaRNA16261_R0	
OG0016143	adi2mcaRNA16263_R7	
OG0016144	adi2mcaRNA16285_R4	
OG0016145	adi2mcaRNA16285_R5	
OG0016146	adi2mcaRNA16301_R1	
OG0016147	adi2mcaRNA16303_R2	
OG0016148	adi2mcaRNA16303_R3	
OG0016149	adi2mcaRNA16303_R6	
OG0016150	adi2mcaRNA16303_R7	
OG0016151	adi2mcaRNA16316_R0	
OG0016152	adi2mcaRNA16319_R2	
OG0016153	adi2mcaRNA1635_R9	
OG0016154	adi2mcaRNA16360_R3	
OG0016155	adi2mcaRNA16379_R1	
OG0016156	adi2mcaRNA16393_R2	
OG0016157	adi2mcaRNA16393_R3	
OG0016158	adi2mcaRNA16393_R7	
OG0016159	adi2mcaRNA16393_R8	
OG0016160	adi2mcaRNA16393_R9	
OG0016161	adi2mcaRNA16404_R0	
OG0016162	adi2mcaRNA16407_R0	
OG0016163	adi2mcaRNA16409_R4	
OG0016164	adi2mcaRNA16409_R5	
OG0016165	adi2mcaRNA16409_R6	
OG0016166	adi2mcaRNA16409_R7	
OG0016167	adi2mcaRNA16409_R8	
OG0016168	adi2mcaRNA16409_R9	
OG0016169	adi2mcaRNA16412_R5	
OG0016170	adi2mcaRNA16412_R6	
OG0016171	adi2mcaRNA16412_R8	
OG0016172	adi2mcaRNA16414_R4	
OG0016173	adi2mcaRNA16418_R0	
OG0016174	adi2mcaRNA16421_R6	
OG0016175	adi2mcaRNA16463_R2	
OG0016176	adi2mcaRNA16470_R2	
OG0016177	adi2mcaRNA16487_R0	
OG0016178	adi2mcaRNA16487_R1	
OG0016179	adi2mcaRNA16487_R2	
OG0016180	adi2mcaRNA16487_R3	
OG0016181	adi2mcaRNA16501_R5	
OG0016182	adi2mcaRNA16516_R0	
OG0016183	adi2mcaRNA16536_R0	
OG0016184	adi2mcaRNA16547_R7	
OG0016185	adi2mcaRNA16553_R2	
OG0016186	adi2mcaRNA16554_R0	
OG0016187	adi2mcaRNA16554_R9	
OG0016188	adi2mcaRNA16556_R2	
OG0016189	adi2mcaRNA16556_R4	
OG0016190	adi2mcaRNA16556_R5	
OG0016191	adi2mcaRNA16556_R6	
OG0016192	adi2mcaRNA16558_R1	
OG0016193	adi2mcaRNA16558_R3	
OG0016194	adi2mcaRNA16562_R7	
OG0016195	adi2mcaRNA16562_R8	
OG0016196	adi2mcaRNA16564_R4	
OG0016197	adi2mcaRNA16564_R7	
OG0016198	adi2mcaRNA16564_R8	
OG0016199	adi2mcaRNA16566_R8	
OG0016200	adi2mcaRNA16568_R6	
OG0016201	adi2mcaRNA16568_R7	
OG0016202	adi2mcaRNA16568_R9	
OG0016203	adi2mcaRNA16583_R0	
OG0016204	adi2mcaRNA16583_R1	
OG0016205	adi2mcaRNA16590_R5	
OG0016206	adi2mcaRNA16606_R2	
OG0016207	adi2mcaRNA16608_R0	
OG0016208	adi2mcaRNA16608_R4	
OG0016209	adi2mcaRNA16631_R3	
OG0016210	adi2mcaRNA16631_R6	
OG0016211	adi2mcaRNA16632_R0	
OG0016212	adi2mcaRNA16632_R3	
OG0016213	adi2mcaRNA16632_R4	
OG0016214	adi2mcaRNA16632_R6	
OG0016215	adi2mcaRNA16632_R7	
OG0016216	adi2mcaRNA16668_R3	
OG0016217	adi2mcaRNA16671_R3	
OG0016218	adi2mcaRNA16675_R0	
OG0016219	adi2mcaRNA16680_R0	
OG0016220	adi2mcaRNA16737_R0	
OG0016221	adi2mcaRNA16743_R3	
OG0016222	adi2mcaRNA16743_R4	
OG0016223	adi2mcaRNA16743_R6	
OG0016224	adi2mcaRNA16743_R7	
OG0016225	adi2mcaRNA16743_R8	
OG0016226	adi2mcaRNA16750_R3	
OG0016227	adi2mcaRNA16806_R0	
OG0016228	adi2mcaRNA16806_R1	
OG0016229	adi2mcaRNA16806_R2	
OG0016230	adi2mcaRNA16806_R3	
OG0016231	adi2mcaRNA16806_R5	
OG0016232	adi2mcaRNA16806_R6	
OG0016233	adi2mcaRNA16806_R7	
OG0016234	adi2mcaRNA16806_R8	
OG0016235	adi2mcaRNA16816_R0	
OG0016236	adi2mcaRNA16816_R1	
OG0016237	adi2mcaRNA16819_R0	
OG0016238	adi2mcaRNA1682_R1	
OG0016239	adi2mcaRNA1682_R7	
OG0016240	adi2mcaRNA1682_R9	
OG0016241	adi2mcaRNA16839_R4	
OG0016242	adi2mcaRNA16840_R1	
OG0016243	adi2mcaRNA16840_R2	
OG0016244	adi2mcaRNA16840_R3	
OG0016245	adi2mcaRNA16840_R4	
OG0016246	adi2mcaRNA16840_R5	
OG0016247	adi2mcaRNA16840_R8	
OG0016248	adi2mcaRNA16846_R2	
OG0016249	adi2mcaRNA1686_R3	
OG0016250	adi2mcaRNA16885_R0	
OG0016251	adi2mcaRNA1688_R0	
OG0016252	adi2mcaRNA1688_R8	
OG0016253	adi2mcaRNA16897_R3	
OG0016254	adi2mcaRNA1691_R1	
OG0016255	adi2mcaRNA16920_R1	
OG0016256	adi2mcaRNA16921_R0	
OG0016257	adi2mcaRNA1693_R4	
OG0016258	adi2mcaRNA1693_R6	
OG0016259	adi2mcaRNA16955_R0	
OG0016260	adi2mcaRNA16955_R2	
OG0016261	adi2mcaRNA16955_R3	
OG0016262	adi2mcaRNA16955_R5	
OG0016263	adi2mcaRNA16955_R7	
OG0016264	adi2mcaRNA16955_R9	
OG0016265	adi2mcaRNA16969_R3	
OG0016266	adi2mcaRNA16992_R1	
OG0016267	adi2mcaRNA16994_R2	
OG0016268	adi2mcaRNA16994_R5	
OG0016269	adi2mcaRNA16994_R6	
OG0016270	adi2mcaRNA16994_R7	
OG0016271	adi2mcaRNA16994_R8	
OG0016272	adi2mcaRNA17009_R0	
OG0016273	adi2mcaRNA17030_R3	
OG0016274	adi2mcaRNA17035_R1	
OG0016275	adi2mcaRNA17035_R6	
OG0016276	adi2mcaRNA17035_R8	
OG0016277	adi2mcaRNA17039_R0	
OG0016278	adi2mcaRNA17039_R1	
OG0016279	adi2mcaRNA17039_R3	
OG0016280	adi2mcaRNA17039_R4	
OG0016281	adi2mcaRNA17039_R5	
OG0016282	adi2mcaRNA17039_R8	
OG0016283	adi2mcaRNA17040_R0	
OG0016284	adi2mcaRNA17040_R1	
OG0016285	adi2mcaRNA17040_R3	
OG0016286	adi2mcaRNA17040_R4	
OG0016287	adi2mcaRNA17045_R6	
OG0016288	adi2mcaRNA17045_R8	
OG0016289	adi2mcaRNA17068_R0	
OG0016290	adi2mcaRNA1706_R5	
OG0016291	adi2mcaRNA1706_R8	
OG0016292	adi2mcaRNA1706_R9	
OG0016293	adi2mcaRNA17078_R1	
OG0016294	adi2mcaRNA17081_R1	
OG0016295	adi2mcaRNA17113_R1	
OG0016296	adi2mcaRNA17117_R3	
OG0016297	adi2mcaRNA17119_R0	
OG0016298	adi2mcaRNA17125_R0	
OG0016299	adi2mcaRNA17126_R0	
OG0016300	adi2mcaRNA17126_R1	
OG0016301	adi2mcaRNA17128_R1	
OG0016302	adi2mcaRNA17129_R0	
OG0016303	adi2mcaRNA17131_R0	
OG0016304	adi2mcaRNA17228_R2	
OG0016305	adi2mcaRNA17232_R2	
OG0016306	adi2mcaRNA17232_R3	
OG0016307	adi2mcaRNA17232_R5	
OG0016308	adi2mcaRNA17232_R6	
OG0016309	adi2mcaRNA17232_R7	
OG0016310	adi2mcaRNA17232_R8	
OG0016311	adi2mcaRNA17232_R9	
OG0016312	adi2mcaRNA17245_R4	
OG0016313	adi2mcaRNA17245_R6	
OG0016314	adi2mcaRNA17250_R2	
OG0016315	adi2mcaRNA17250_R3	
OG0016316	adi2mcaRNA17251_R1	
OG0016317	adi2mcaRNA17258_R8	
OG0016318	adi2mcaRNA17291_R7	
OG0016319	adi2mcaRNA17291_R9	
OG0016320	adi2mcaRNA17297_R0	
OG0016321	adi2mcaRNA17297_R1	
OG0016322	adi2mcaRNA17297_R2	
OG0016323	adi2mcaRNA17297_R5	
OG0016324	adi2mcaRNA17297_R7	
OG0016325	adi2mcaRNA17297_R9	
OG0016326	adi2mcaRNA17299_R4	
OG0016327	adi2mcaRNA17305_R0	
OG0016328	adi2mcaRNA17305_R5	
OG0016329	adi2mcaRNA17305_R6	
OG0016330	adi2mcaRNA17305_R7	
OG0016331	adi2mcaRNA17306_R0	
OG0016332	adi2mcaRNA17322_R0	
OG0016333	adi2mcaRNA17343_R0	
OG0016334	adi2mcaRNA17350_R6	
OG0016335	adi2mcaRNA17358_R6	
OG0016336	adi2mcaRNA17364_R4	
OG0016337	adi2mcaRNA17364_R6	
OG0016338	adi2mcaRNA17365_R0	
OG0016339	adi2mcaRNA17365_R2	
OG0016340	adi2mcaRNA17365_R3	
OG0016341	adi2mcaRNA17365_R4	
OG0016342	adi2mcaRNA17365_R9	
OG0016343	adi2mcaRNA17368_R0	
OG0016344	adi2mcaRNA17384_R1	
OG0016345	adi2mcaRNA17384_R8	
OG0016346	adi2mcaRNA17384_R9	
OG0016347	adi2mcaRNA17438_R1	
OG0016348	adi2mcaRNA17438_R5	
OG0016349	adi2mcaRNA17438_R6	
OG0016350	adi2mcaRNA17441_R1	
OG0016351	adi2mcaRNA17441_R2	
OG0016352	adi2mcaRNA17442_R0	
OG0016353	adi2mcaRNA17443_R2	
OG0016354	adi2mcaRNA17443_R4	
OG0016355	adi2mcaRNA17445_R3	
OG0016356	adi2mcaRNA17448_R1	
OG0016357	adi2mcaRNA17448_R2	
OG0016358	adi2mcaRNA17448_R4	
OG0016359	adi2mcaRNA17448_R5	
OG0016360	adi2mcaRNA17448_R7	
OG0016361	adi2mcaRNA17448_R8	
OG0016362	adi2mcaRNA17448_R9	
OG0016363	adi2mcaRNA17449_R7	
OG0016364	adi2mcaRNA17453_R0	
OG0016365	adi2mcaRNA17453_R1	
OG0016366	adi2mcaRNA17462_R4	
OG0016367	adi2mcaRNA17463_R1	
OG0016368	adi2mcaRNA17486_R0	
OG0016369	adi2mcaRNA17486_R3	
OG0016370	adi2mcaRNA17486_R6	
OG0016371	adi2mcaRNA17489_R0	
OG0016372	adi2mcaRNA17489_R1	
OG0016373	adi2mcaRNA17490_R8	
OG0016374	adi2mcaRNA17527_R6	
OG0016375	adi2mcaRNA17564_R0	
OG0016376	adi2mcaRNA17570_R2	
OG0016377	adi2mcaRNA17583_R0	
OG0016378	adi2mcaRNA1763_R1	
OG0016379	adi2mcaRNA1763_R2	
OG0016380	adi2mcaRNA17673_R7	
OG0016381	adi2mcaRNA17673_R8	
OG0016382	adi2mcaRNA17703_R9	
OG0016383	adi2mcaRNA17707_R9	
OG0016384	adi2mcaRNA17711_R9	
OG0016385	adi2mcaRNA17730_R1	
OG0016386	adi2mcaRNA17730_R2	
OG0016387	adi2mcaRNA17730_R3	
OG0016388	adi2mcaRNA17730_R4	
OG0016389	adi2mcaRNA17730_R5	
OG0016390	adi2mcaRNA17730_R6	
OG0016391	adi2mcaRNA17730_R7	
OG0016392	adi2mcaRNA17730_R8	
OG0016393	adi2mcaRNA17730_R9	
OG0016394	adi2mcaRNA17739_R3	
OG0016395	adi2mcaRNA17739_R4	
OG0016396	adi2mcaRNA17739_R6	
