	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
1291:212549-212551	33.333333	34.375	70	50	80	88.235294	89.583333	12.937063	20
1291:212554-212556	39.285714	31.25	52.631579	47.619048	80	82.352941	93.75	13.286713	20
1291:212557-212559	35.714286	31.25	80	40.909091	80	93.75	79.166667	11.888112	60
1291:212560-212562	28.571429	28.125	85.714286	50	40	94.117647	87.5	12.237762	60
13:737199-737201	28.571429	30	25	11.111111	50	28.571429	1.538462	0	14.772727
13:737236-737238	21.052632	33.333333	32	12.5	50	26.666667	2.479339	10.880829	29.292929
13:737239-737241	36.842105	33.333333	37.5	12.5	50	26.666667	1.822323	2.719033	32
13:737261-737263	14.285714	25	27.777778	0	60	28.571429	0.455581	1.812689	32.571429
1300:156134-156136	0	5	0	0	0	0	5	0	0
1305:197063-197065	8	0	53.571429	0	71.428571	62.5	22.781775	0.210084	4.329004
1305:197176-197178	4.347826	0	40	0	77.777778	40	31.25	0	10.869565
1305:197182-197184	5.263158	0	21.428571	0	70	40	29.166667	0	10.869565
1305:199667-199669	23.076923	0	40.740741	0	57.142857	84.615385	15.454545	0	7.142857
1305:199685-199687	6.666667	0	34.782609	0	60	90	25.630252	0.537634	5.13834
1305:199691-199693	6.666667	0	34.782609	0	66.666667	81.818182	22.955975	1.26183	0.488998
1305:199699-199701	6.666667	0	33.333333	0	57.142857	81.818182	23.510972	0.315457	0
1305:199717-199719	0	0	37.037037	0	50	80	24.290221	0.943396	3.902439
1305:199731-199733	0	0	30.769231	0	33.333333	88.888889	24.451411	0.3125	0
1305:199744-199746	6.25	6.25	28	0	33.333333	88.888889	23.824451	0.3125	0
1305:199777-199779	6.666667	0	43.478261	0	0	88.888889	25.07837	0.9375	1.216545
1305:199779-199781	6.666667	0	33.333333	0	0	87.5	23.510972	0.9375	0.973236
1306:65434-65436	2.222222	6.10687	21.518987	6.593407	0	25	36.363636	8.333333	7.407407
1306:65453-65455	0.813008	5.309735	17.241379	3.797468	0	7.692308	0	0	7.407407
1306:65459-65461	0.826446	7.239819	19.71831	2.564103	0	16.666667	36.363636	0	0
1306:65491-65493	0.961538	3.030303	10.9375	4.761905	0	15.384615	0	0	0
1314:14927-14929	5	0	0	0	0	0	0.420984	1.061836	1.037344
1314:14939-14941	3.846154	0	1.886792	0	12.5	0	0.615484	0.9375	1.063002
1314:47412-47414	0	0	0	0	0	0	0.478469	0	0
1314:47429-47431	0	0	2.5	16.666667	0	0	0.46729	0	0
1314:47431-47433	0	0	0	0	0	0	0.469484	0	0
1314:47433-47435	0	0	2.564103	0	0	0	0.471698	0	0.980392
1314:54387-54389	0	0	0	0	0	0	0.33557	0	0.3003
1314:54398-54400	0	0	3.571429	12.5	0	28.571429	0.33557	0	0.299401
1314:54440-54442	6.25	0	0	0	0	0	0	0	0.890208
1314:54464-54466	0	0	0	0	0	0	0.671141	0	0.295858
1314:54479-54481	0	10	0	0	0	0	0	0	0.591716
1314:55405-55407	0	0	4	0	0	0	0	0	0.970874
1314:55485-55487	0	0	3.333333	0	20	0	0	0.645161	0.5
1314:65272-65274	0	0	0	0	0	0	0.224719	4.123711	0
1314:66668-66670	0	0	0	0	0	0	0	0	6.896552
1314:66679-66681	0	5.882353	3.333333	0	12.5	0	0	0	6.896552
1314:66685-66687	0	0	0	0	0	0	0	4.347826	0
1314:66697-66699	3.448276	0	0	0	12.5	10	0	0	10.344828
1314:66699-66701	0	0	0	0	0	0	0	0	0
1314:66703-66705	0	0	0	0	0	0	0	0	0
1314:66716-66718	4	5.263158	0	0	14.285714	0	0	4.166667	0
132:431329-431331	0	0	0	0	0	0	0.272851	0	1.636661
132:443420-443422	18.75	0	0	0	0	0	4.411765	3.743316	9.063444
132:610808-610810	16.666667	0	0	0	0	0	0.357143	0.442478	0.928793
1323:134874-134876	0	7.407407	17.142857	0	0	28.571429	43.478261	2.941176	0
1323:134940-134942	3.846154	30.434783	20.689655	16.666667	0	25	91.304348	30.30303	0
1323:134949-134951	0	40	28.571429	14.285714	0	33.333333	86.956522	32.352941	0
1323:134966-134968	0	77.777778	50	71.428571	0	37.5	91.304348	47.058824	54.166667
1323:134969-134971	11.111111	72.222222	82.608696	71.428571	0	57.142857	95.652174	48.484848	64
1323:138262-138264	0	10.526316	29.72973	22.222222	20	75	0	0	5
1323:138302-138304	6.666667	9.52381	36.363636	10	28.571429	50	14.285714	0	15
1323:138313-138315	12.5	14.285714	40.625	10	37.5	62.5	21.428571	0	20
1323:138355-138357	10	30.769231	59.090909	20	28.571429	80	14.285714	0	7.5
1323:138375-138377	0	38.888889	65.217391	37.5	20	66.666667	32	2.702703	6.25
1323:138378-138380	10	31.25	68	12.5	0	66.666667	23.287671	8.59375	11.282051
1323:138380-138382	11.111111	26.666667	68	25	0	83.333333	20.547945	6.25	8.717949
1323:138386-138388	0	23.529412	61.538462	12.5	0	83.333333	35.616438	16.788321	2.564103
1323:138393-138395	0	25	29.62963	14.285714	0	50	15.068493	12.408759	2.051282
1323:138397-138399	5.882353	33.333333	67.857143	14.285714	0	83.333333	15.306122	14.805825	8.300395
1323:138427-138429	14.285714	33.333333	90.909091	20	40	80	61.333333	14.61794	17.150396
1323:138438-138440	25	40	88.235294	20	55.555556	80	78.527607	25.757576	24.312896
1323:138449-138451	6.666667	35.714286	80	20	25	60	98.148148	35.135135	8.247423
1323:138464-138466	25	40	78.378378	20	0	50	92.45283	25.675676	3.092784
1323:155993-155995	41.666667	52.631579	61.111111	72.727273	80	80	9	7.777778	10.810811
1323:156011-156013	33.333333	66.666667	50	55.555556	30	66.666667	7.692308	12.643678	9.2827
1323:156018-156020	29.411765	70.588235	52.631579	77.777778	20	80	12.307692	24.277457	9.2827
1323:156034-156036	84.210526	88.235294	76.470588	100	75	80	41.538462	85.057471	73.94958
1323:156062-156064	35	58.333333	18.181818	72.727273	50	11.111111	26.153846	54.597701	9.663866
1323:156080-156082	9.52381	41.37931	57.142857	75	33.333333	55.555556	22.307692	28.16092	5.485232
1323:156125-156127	40.909091	63.157895	47.826087	74.358974	66.666667	60	37.908497	29.239766	28.888889
1323:156152-156154	45.454545	74.418605	43.478261	73.809524	60	100	31.690141	45.299145	38.016529
1323:156352-156354	45.454545	57.142857	57.894737	76.470588	71.428571	85.714286	29.113924	35.955056	40.206186
1323:156365-156367	80	72.413793	76.190476	86.666667	85.714286	85.714286	49.367089	43.820225	54.639175
1323:156376-156378	37.5	74.074074	65.217391	75	71.428571	57.142857	46.835443	50.561798	41.237113
1323:156381-156383	0	51.851852	41.666667	75	28.571429	57.142857	40.506329	40	26.804124
1323:156386-156388	12.5	68.965517	62.5	86.666667	57.142857	71.428571	54.43038	52.222222	48.958333
1323:156403-156405	25	37.5	52	57.894737	75	83.333333	39.02439	35.555556	28.282828
1323:156429-156431	81.818182	88.461538	95	81.25	100	80	93.103448	85.106383	77.647059
1323:156443-156445	91.666667	88.461538	39.285714	93.333333	83.333333	50	47.65625	61.111111	46.511628
1323:156539-156541	16.666667	37.5	36	50	40	0	20.338983	16.304348	14.356436
1323:156572-156574	23.076923	65.217391	36.842105	50	0	42.857143	24.571429	38.520408	16.188525
1323:156586-156588	38.461538	84.615385	58.823529	80	40	42.857143	51.988636	59.898477	36.326531
1323:156590-156592	70	100	100	89.473684	50	85.714286	89.714286	81.329923	63.877551
1323:183674-183676	84.210526	92.857143	84.615385	64.285714	73.333333	87.5	56.993007	74.193548	63.129973
1323:183692-183694	91.666667	92	77.419355	93.333333	94.117647	88.888889	88.824663	84.40678	91.198786
1323:183698-183700	95.833333	92.307692	87.878788	93.333333	93.75	88.888889	93.352601	89.491525	96.509863
1323:183710-183712	90.909091	93.333333	96.969697	100	93.75	100	97.004831	91.186441	91.654021
1323:183716-183718	80	88.461538	82.758621	92.857143	92.857143	90	82.688588	80.508475	79.331307
1323:183726-183728	65.217391	81.25	93.939394	70	94.736842	100	72.916667	48.407643	77.59434
1323:183741-183743	66.666667	62.857143	78.125	63.157895	80	83.333333	38.829787	39.350181	57.931034
1323:183751-183753	60.869565	42.857143	54.545455	63.636364	86.363636	50	36.573311	36.972705	57.568238
1323:183757-183759	69.565217	25	37.142857	36.363636	53.846154	46.153846	15.57377	18.316832	32.917706
1323:183795-183797	57.142857	17.391304	4.255319	48.148148	42.307692	13.333333	8.538588	15.346535	25.870647
1323:183807-183809	86.666667	40.909091	45.652174	65.217391	80	61.538462	45.499182	44.80198	75.123153
1323:183813-183815	73.333333	38.095238	28	50	88.461538	61.538462	30.441899	34.158416	55.665025
1323:183845-183847	95.238095	80	81.578947	92.307692	100	100	83.291771	77.55102	94.666667
1323:183852-183854	0	0	0	0	0	0	0	0	2.205882
1323:183867-183869	75.757576	70.27027	64.40678	88.235294	68.421053	92.857143	60.638298	54.935622	67.886179
1323:183883-183885	79.411765	80.487805	74.242424	93.75	100	92.857143	79.361702	72.340426	74.796748
1323:183886-183888	52.777778	57.5	47.692308	70.588235	77.777778	76.923077	54.680851	43.404255	64.227642
1323:183892-183894	80.555556	70	73.846154	81.25	82.352941	92.307692	68.085106	57.021277	71.020408
1323:183902-183904	85.714286	77.777778	88.888889	100	70.588235	90	79.245283	66.257669	85.185185
1323:183910-183912	91.666667	71.052632	84.126984	93.75	94.117647	90.909091	82.142857	80.555556	95.652174
1323:183914-183916	86.486486	78.378378	87.692308	81.25	100	90.909091	82.024793	63.179916	84.653465
1323:183959-183961	76.315789	46.808511	46.052632	50	88.888889	78.571429	41.794311	25.876461	55.371901
1323:183966-183968	72.972973	45.833333	38.461538	51.724138	78.571429	81.25	49.171843	37.559429	62.211982
1323:183984-183986	78.571429	23.809524	31.372549	53.333333	72.222222	88.888889	42.635659	23.101266	65.182186
1323:184012-184014	68.571429	30.555556	36.923077	40.909091	86.956522	45.454545	31.276151	26.941363	58.766859
1323:184038-184040	38.235294	25.714286	34.375	45	63.636364	37.5	30.494217	31.587302	40.926641
1323:184052-184054	82.758621	46.666667	56.862745	72.222222	70.588235	22.222222	42.828685	49.509804	64.393939
1323:184065-184067	57.142857	61.538462	57.777778	66.666667	64.285714	62.5	74.285714	0.840336	10.638298
1323:184079-184081	73.684211	62.5	53.846154	72.222222	83.333333	42.857143	46.808511	12.605042	35.106383
1323:184082-184084	42.857143	53.846154	53.658537	77.777778	83.333333	57.142857	44.680851	8.403361	29.787234
1323:184088-184090	55	50	45	57.894737	54.545455	42.857143	27.659574	10.084034	19.148936
1323:184092-184094	0	0	2.5	0	0	0	2.12766	0	0
1323:184099-184101	62.5	54.83871	57.142857	77.777778	63.636364	85.714286	70.212766	34.453782	57.446809
1323:184105-184107	77.272727	81.25	73.529412	76.470588	87.5	100	91.489362	79.831933	89.130435
1323:184109-184111	54.545455	37.5	45.945946	70.588235	72.727273	62.5	57.446809	18.487395	43.617021
1323:184115-184117	95	84.375	80	93.333333	100	87.5	81.893004	76.173285	88.414634
1323:184122-184124	95.454545	75	75	89.473684	75	71.428571	63.902439	75.285171	86.759582
1323:184160-184162	65.217391	40.47619	46.666667	46.428571	77.777778	53.846154	33.816425	38.405797	61.952862
1323:184172-184174	68.421053	33.333333	40	37.931034	66.666667	69.230769	32.36715	39.311594	63.636364
1323:184179-184181	52.380952	66.666667	48	60	38.461538	50	30.756844	47.207207	59.59596
1323:184191-184193	63.636364	57.142857	38.181818	51.724138	57.142857	33.333333	17.845659	37.297297	68.350168
1323:184201-184203	65.217391	70	54.545455	48.275862	91.666667	36.363636	35.972222	40	71.621622
1335:192247-192249	4.761905	0	5.555556	0	0	14.285714	0	0	1.492537
1335:192259-192261	12	0	4.545455	0	14.285714	0	0	0	0
1335:192262-192264	12	0	4.347826	0	0	0	2.142857	0	0
1335:192311-192313	7.407407	6.666667	4	0	0	0	0	0	0.746269
1342:141360-141362	0	0	7.142857	0	0	0	0	0	4.651163
1342:141362-141364	7.142857	0	3.571429	0	0	0	1.234568	0	0
1342:141388-141390	0	0	3.225806	0	0	0	1.234568	0	4.651163
1342:141390-141392	0	0	3.333333	0	0	0	0	0	4.651163
1342:141428-141430	0	0	0	0	0	0	0	0	0
1342:141445-141447	0	11.111111	3.846154	0	0	0	0	0	0
1342:192796-192798	0	0	3.448276	0	0	0	1.995305	0.20284	1.546392
1342:192806-192808	0	0	0	0	0	0	1.877934	0.20284	1.032702
1342:192808-192810	25	0	7.692308	0	0	0	1.525822	0.608519	1.202749
135:273349-273351	2.95858	3.809524	0.970874	11.111111	5.714286	0	32.413793	64.705882	5.284227
135:273367-273369	0.584795	4.807692	0.456621	7.692308	2.941176	0	3.244275	4.878049	1.03206
135:273389-273391	2.57732	5.357143	0.434783	9.677419	0	2.564103	4.389313	3.968254	0.812473
135:273428-273430	6.818182	5.952381	0.571429	4	3.846154	0	2.862595	5.511811	0.990099
135:273686-273688	1.612903	3.703704	2.040816	0	0	0	0.664858	0.604839	0.88006
135:273699-273701	0	0	0	0	0	25	0.325954	0.120919	0.238994
135:273755-273757	2.12766	6.666667	2.12766	20	0	0	0.39322	0.523982	0.705467
135:273763-273765	1.075269	6.666667	3.921569	20	3.846154	0	0.62356	0.604108	0.944109
135:273768-273770	2.150538	3.333333	0	0	4	0	0.352351	0.56338	1.070664
135:273791-273793	2.197802	2.325581	1.492537	16.666667	0	17.647059	0.596691	0.402901	0.755572
135:273799-273801	2.857143	2.12766	2.666667	16.666667	0	11.764706	0.461017	0.322191	0.90623
135:273824-273826	0	2.702703	3.649635	10.526316	0	3.125	0.799783	0.563607	0.755287
135:273861-273863	1.923077	1.219512	0	4.761905	0	0	0.568952	0.402414	0.605067
135:273872-273874	4.166667	6.024096	0.540541	8.333333	0	5.555556	0.663238	0.52356	1.072014
135:273879-273881	6.122449	3.529412	0.531915	16.666667	0	3.333333	0.663507	0.643863	1.173798
135:273887-273889	8.163265	6.329114	1.587302	8.695652	0	3.225806	0.863487	0.777732	1.0347
135:273927-273929	2.941176	0	1.41844	21.052632	0	20	3.204765	4.156064	5.612798
1357:161069-161071	0	0	0	0	16.666667	0	8.333333	0	7.142857
1357:161074-161076	16.666667	26.666667	17.857143	0	14.285714	25	66.666667	20	28.571429
1357:161083-161085	15	18.181818	25	0	18.181818	30	6.316591	8.083832	8.344549
1357:161091-161093	15.384615	16.666667	13.953488	6.666667	14.285714	27.272727	4.276069	4.109589	4.800541
1357:161101-161103	9.090909	14.705882	17.307692	10	7.142857	25	4.154303	4.97561	4.742819
1357:161191-161193	18.181818	27.272727	19.047619	16.666667	25	10	32.781457	32.065217	39.297125
1357:161195-161197	26.086957	20	17.073171	15.384615	16.666667	14.285714	75	80.327869	81.6
1357:161209-161211	10.526316	20.689655	2.857143	9.090909	9.090909	9.090909	60.638298	67.391304	65.306122
1363:54977-54979	10	0	0	0	0	0	0.49505	0.787402	0.520833
138:679886-679888	0	4.444444	0	0	0	0	0	0.858369	0
138:679920-679922	1.190476	0	1.785714	0	0	0	0	0	0
138:679997-679999	2.439024	1.666667	2.5	0	0	8.333333	0	0.851064	16.666667
138:683937-683939	0	0	0	0	4.545455	0	0	0	0
138:683964-683966	1.5625	0	0	0	0	0	0	0	0
138:683985-683987	0	0	0	0	0	0	0	0	0
1382:88456-88458	11.111111	0	0	0	0	0	5.675676	20.967742	8.280255
1382:88464-88466	5.882353	4	0	20	0	14.285714	0	20	0
1382:88469-88471	0	0	0	0	0	0	4.166667	20	0
1382:88473-88475	0	0	0	0	0	0	0	0	6.25
1382:88477-88479	5.882353	4.166667	2.380952	0	0	0	4.166667	0	0
1394:139745-139747	53.333333	61.538462	11.111111	61.111111	100	80	70.454545	70.149254	45.081967
1394:139757-139759	15.384615	33.333333	0	23.809524	60	80	61.363636	32.835821	27.868852
1394:139774-139776	66.666667	36.363636	37.5	33.333333	100	80	61.363636	40.298507	45.901639
1394:139778-139780	50	45.454545	62.5	50	80	80	75	70.149254	49.180328
1394:139809-139811	100	50	62.5	78.571429	100	83.333333	75	61.19403	79.674797
1394:139822-139824	42.857143	37.5	20	90.909091	40	66.666667	75	58.208955	53.658537
1394:139983-139985	100	54.545455	20	77.777778	87.5	25	59.52381	61.111111	60
1394:139988-139990	60	46.153846	40	77.777778	75	25	21.428571	47.222222	56.410256
1394:139999-140001	60	58.333333	40	75	87.5	50	26.470588	62.5	84.615385
1394:140002-140004	60	66.666667	20	85.714286	100	12.5	17.647059	45.454545	71.428571
1394:140029-140031	0	10	20	87.5	55.555556	28.571429	2.941176	48.484848	35.714286
1394:140039-140041	0	30	0	71.428571	12.5	14.285714	0	37.5	35.714286
1394:169463-169465	30.769231	53.846154	78.947368	100	66.666667	85.714286	71.962617	77.142857	43.209877
1394:169480-169482	10	23.076923	38.461538	33.333333	42.857143	37.5	39.252336	34.285714	9.876543
1394:169513-169515	20	26.666667	14.814815	42.857143	28.571429	60	40.186916	37.142857	10.810811
1394:169521-169523	10.714286	43.75	55.555556	62.5	42.857143	70	53.271028	37.142857	14.814815
1394:169539-169541	21.428571	33.333333	24.137931	50	40	66.666667	31.775701	28.571429	11.111111
1394:169665-169667	23.529412	42.857143	50	71.428571	40	78.571429	64.150943	48.484848	34.693878
1394:169686-169688	13.333333	25	52.631579	42.857143	42.857143	76.923077	59.433962	33.333333	21.052632
1394:169689-169691	53.333333	62.5	55.555556	71.428571	66.666667	84.615385	81.132075	87.878788	43.870968
1394:169696-169698	27.777778	37.5	66.666667	85.714286	37.5	76.923077	72.641509	66.666667	36.774194
1394:169717-169719	46.666667	55.555556	58.823529	87.5	87.5	81.818182	73.584906	66.666667	34.193548
1394:170472-170474	88.888889	87.5	92.307692	86.666667	100	100	85.833333	89.705882	81.362007
1394:170495-170497	38.461538	11.111111	64.285714	61.538462	62.5	62.5	62.5	40.57971	32.97491
1394:170508-170510	28.571429	20	57.142857	50	20	50	22.340426	17.307692	8.152174
1394:170530-170532	15.789474	10	55.555556	54.545455	28.571429	75	20.168067	13.043478	8.960573
1394:170544-170546	14.285714	0	55	23.076923	0	66.666667	15	7.246377	3.225806
1394:170548-170550	9.52381	0	52.631579	23.076923	0	44.444444	10.833333	4.347826	1.792115
1394:170568-170570	44	20	50	25	55.555556	88.888889	18.333333	15.942029	10.752688
1394:170582-170584	52	42.857143	70	66.666667	66.666667	75	32.631579	11.940299	7.207207
1394:170586-170588	29.166667	19.047619	66.666667	25	33.333333	42.857143	45.348837	16.129032	18.644068
1394:170628-170630	45	35.294118	69.230769	83.333333	28.571429	83.333333	64.516129	17.857143	26.168224
1394:170631-170633	55	61.111111	69.230769	75	42.857143	100	66.129032	40.740741	31.775701
1394:170646-170648	55	47.058824	61.538462	83.333333	50	83.333333	24.193548	25	51.401869
1394:170650-170652	45	47.058824	66.666667	100	40	100	40.322581	14.285714	26.168224
1394:173274-173276	0	12.5	26.315789	0	27.272727	0	0	0	0
1394:173346-173348	12.5	56.25	18.75	63.636364	42.857143	40	15.384615	70	0
1394:173348-173350	18.75	66.666667	18.75	50	40	20	30.769231	30	37.5
1394:173371-173373	18.181818	47.619048	25	15.384615	0	40	0	30	0
1394:173374-173376	22.222222	40.909091	62.5	50	54.545455	80	50	60	37.5
1402:46406-46408	80	50	100	100	100	80	95.945946	85.714286	65.217391
1402:46413-46415	80	83.333333	87.5	100	83.333333	88.235294	94.545455	100	85
1406:86947-86949	7.407407	0	9.433962	0	0	40	4.36803	3.778338	2.973978
1406:87097-87099	1.886792	5.555556	9.803922	22.222222	0	33.333333	3.035275	8.842105	2.012195
1406:87109-87111	0	2.631579	7.407407	21.052632	0	28.571429	1.471791	6.736842	1.521607
1406:87176-87178	4.285714	8	0	14.285714	0	33.333333	0.575658	8.668076	3.606357
1406:87182-87184	6.756757	10	6.349206	17.647059	0	33.333333	0.657354	9.684211	3.125
1406:87215-87217	4.878049	8.333333	2.941176	15	10.526316	22.222222	8.472012	11.347518	8.768036
141:1034714-1034716	0	3.225806	0	0	0	14.285714	0	0	0
141:1034725-1034727	0	0	0	0	0	0	0	1.136364	0
141:1034735-1034737	0	0	0	0	16.666667	0	0	0.568182	1.058201
141:1034741-1034743	0	0	3.333333	0	0	9.090909	0	0	0.531915
141:1034751-1034753	0	0	0	0	0	0	1.020408	0	0
141:1034782-1034784	0	3.125	0	0	0	0	0	0	0
141:1034798-1034800	0	0	5.882353	0	0	0	3.614458	0	0.414938
141:1034806-1034808	5.882353	0	0	0	0	0	0	0	0
141:1034814-1034816	0	0	0	0	0	0	0	0	1.081081
1412:185041-185043	2.439024	0	0	0	0	0	4.195804	0	1.183432
1412:186470-186472	0	15.384615	0	0	0	0	4.113924	0.909091	1.980198
1412:186489-186491	0	9.090909	0	0	0	0	4.416404	2.752294	1.485149
1412:186495-186497	0	18.181818	0	0	0	0	5.063291	4.545455	1.485149
1412:186501-186503	0	18.181818	0	0	0	0	3.154574	2.727273	0.990099
1412:189303-189305	3.125	0	2.325581	0	0	0	0	16.666667	0
1412:189336-189338	0	0	0	0	0	0	0	16.666667	0
1412:189343-189345	0	0	0	0	0	0	7.142857	16.666667	0
1412:189371-189373	0	0	3.225806	0	0	0	0	16.666667	0
1412:189398-189400	0	0	2.631579	0	0	0	0	16.666667	0
1412:189544-189546	3.030303	5.714286	2.941176	0	0	0	7.142857	1.449275	0
1412:189563-189565	0	7.692308	0	16.666667	0	11.111111	11.764706	2.739726	12.5
1412:189569-189571	4.545455	8	0	20	0	0	11.764706	1.369863	12.5
1412:189575-189577	0	3.846154	3.703704	20	0	11.111111	5.882353	0	0
1412:189601-189603	0	0	0	11.111111	0	0	0	0	0
1412:189619-189621	5.263158	0	0	12.5	0	0	0	4.225352	0
1412:195665-195667	8.333333	4.166667	3.571429	0	0	0	0	0	0
1412:195684-195686	9.090909	0	0	0	0	0	9.090909	2.409639	0
1412:195690-195692	9.090909	6.666667	0	9.090909	0	0	0	1.204819	0
1412:195696-195698	9.090909	0	0	9.090909	0	0	0	1.204819	0
1412:195722-195724	0	0	10.526316	11.111111	0	0	0	0	0
1415:155934-155936	0	0	0	10	0	0	0	0	0
1415:155948-155950	3.225806	3.448276	1.923077	0	0	0	0	0	0
1415:155965-155967	0	0	0	5	0	0	3.571429	0	0
142:605268-605270	0	0	0	0	0	0	1.639344	2.222222	2.173913
142:605281-605283	0	0	0	0	0	40	0	2.222222	0.434783
142:605285-605287	5	0	0	0	0	33.333333	0	0	0
142:605289-605291	0	0	0	0	0	0	0	0	0
142:605299-605301	0	0	0	0	0	0	0	0	0
142:605313-605315	6.666667	0	4.545455	0	16.666667	22.222222	1.086957	0	1.304348
142:605329-605331	0	0	0	0	0	25	0	0.740741	1.304348
1429:147235-147237	3.448276	0	2.439024	40	0	0	2.692308	14.285714	1.626016
1429:147245-147247	0	0	1.204819	0	14.285714	0	1.923077	25	0.806452
1429:147263-147265	3.333333	0	3.529412	0	0	0	5.747126	25	2.419355
1429:147265-147267	0	0	3.571429	20	0	0	5.747126	25	2.419355
